2023/10/16 13:54:53, -0.4252, -0.0535,  0.0072,  0.0406, -0.0276,  1.8133
2023/10/16 13:54:53, -0.4251, -0.0535,  0.0073,  0.0408, -0.0277,  1.8133
2023/10/16 13:54:53, -0.4253, -0.0535,  0.0072,  0.0410, -0.0274,  1.8133
2023/10/16 13:54:53, -0.4252, -0.0535,  0.0072,  0.0406, -0.0275,  1.8132
2023/10/16 13:54:53, -0.4250, -0.0535,  0.0073,  0.0406, -0.0273,  1.8132
2023/10/16 13:54:53, -0.4250, -0.0535,  0.0073,  0.0407, -0.0276,  1.8133
2023/10/16 13:54:53, -0.4251, -0.0535,  0.0073,  0.0408, -0.0275,  1.8131
2023/10/16 13:54:53, -0.4251, -0.0535,  0.0073,  0.0406, -0.0276,  1.8131
2023/10/16 13:54:54, -0.4252, -0.0535,  0.0073,  0.0407, -0.0277,  1.8134
2023/10/16 13:54:54, -0.4250, -0.0535,  0.0073,  0.0403, -0.0276,  1.8134
2023/10/16 13:54:54, -0.4249, -0.0535,  0.0073,  0.0402, -0.0276,  1.8133
2023/10/16 13:54:54, -0.4251, -0.0535,  0.0072,  0.0408, -0.0274,  1.8134
2023/10/16 13:54:54, -0.4251, -0.0535,  0.0073,  0.0404, -0.0276,  1.8129
2023/10/16 13:54:54, -0.4250, -0.0535,  0.0073,  0.0402, -0.0275,  1.8134
2023/10/16 13:54:54, -0.4252, -0.0535,  0.0072,  0.0408, -0.0276,  1.8132
2023/10/16 13:54:54, -0.4250, -0.0535,  0.0073,  0.0402, -0.0278,  1.8133
2023/10/16 13:54:54, -0.4248, -0.0535,  0.0073,  0.0400, -0.0279,  1.8136
2023/10/16 13:54:54, -0.4250, -0.0535,  0.0073,  0.0405, -0.0274,  1.8132
2023/10/16 13:54:55, -0.4252, -0.0535,  0.0072,  0.0406, -0.0276,  1.8133
2023/10/16 13:54:55, -0.4250, -0.0535,  0.0073,  0.0406, -0.0276,  1.8134
2023/10/16 13:54:55, -0.4251, -0.0535,  0.0073,  0.0404, -0.0275,  1.8135
2023/10/16 13:54:55, -0.4249, -0.0535,  0.0073,  0.0399, -0.0278,  1.8132
2023/10/16 13:54:55, -0.4252, -0.0535,  0.0072,  0.0407, -0.0278,  1.8132
2023/10/16 13:54:55, -0.4251, -0.0535,  0.0073,  0.0404, -0.0277,  1.8132
2023/10/16 13:54:55, -0.4251, -0.0535,  0.0072,  0.0401, -0.0280,  1.8132
2023/10/16 13:54:55, -0.4253, -0.0536,  0.0072,  0.0404, -0.0277,  1.8126
2023/10/16 13:54:55, -0.4254, -0.0536,  0.0072,  0.0407, -0.0276,  1.8130
2023/10/16 13:54:55, -0.4255, -0.0536,  0.0071,  0.0409, -0.0279,  1.8128
2023/10/16 13:54:56, -0.4252, -0.0535,  0.0072,  0.0405, -0.0277,  1.8130
2023/10/16 13:54:56, -0.4253, -0.0536,  0.0072,  0.0406, -0.0278,  1.8126
2023/10/16 13:54:56, -0.4253, -0.0536,  0.0072,  0.0406, -0.0277,  1.8134
2023/10/16 13:54:56, -0.4252, -0.0536,  0.0072,  0.0405, -0.0278,  1.8129
2023/10/16 13:54:56, -0.4251, -0.0535,  0.0073,  0.0404, -0.0278,  1.8131
2023/10/16 13:54:56, -0.4253, -0.0536,  0.0072,  0.0405, -0.0276,  1.8128
2023/10/16 13:54:56, -0.4254, -0.0536,  0.0072,  0.0406, -0.0280,  1.8131
2023/10/16 13:54:56, -0.4254, -0.0536,  0.0072,  0.0408, -0.0278,  1.8132
2023/10/16 13:54:56, -0.4252, -0.0536,  0.0073,  0.0403, -0.0280,  1.8132
2023/10/16 13:54:56, -0.4254, -0.0536,  0.0072,  0.0404, -0.0279,  1.8130
2023/10/16 13:54:57, -0.4255, -0.0536,  0.0072,  0.0409, -0.0278,  1.8132
2023/10/16 13:54:57, -0.4252, -0.0536,  0.0072,  0.0404, -0.0276,  1.8128
2023/10/16 13:54:57, -0.4252, -0.0535,  0.0073,  0.0403, -0.0276,  1.8132
2023/10/16 13:54:57, -0.4253, -0.0536,  0.0072,  0.0408, -0.0280,  1.8132
2023/10/16 13:54:57, -0.4252, -0.0536,  0.0072,  0.0407, -0.0275,  1.8131
2023/10/16 13:54:57, -0.4252, -0.0535,  0.0072,  0.0408, -0.0275,  1.8133
2023/10/16 13:54:57, -0.4252, -0.0536,  0.0072,  0.0408, -0.0275,  1.8129
2023/10/16 13:54:57, -0.4251, -0.0535,  0.0073,  0.0403, -0.0277,  1.8127
2023/10/16 13:54:57, -0.4253, -0.0535,  0.0072,  0.0406, -0.0277,  1.8130
2023/10/16 13:54:57, -0.4252, -0.0536,  0.0072,  0.0402, -0.0280,  1.8128
2023/10/16 13:54:58, -0.4252, -0.0536,  0.0072,  0.0409, -0.0277,  1.8129
2023/10/16 13:54:58, -0.4251, -0.0535,  0.0073,  0.0402, -0.0274,  1.8132
2023/10/16 13:54:58, -0.4252, -0.0535,  0.0072,  0.0405, -0.0277,  1.8132
2023/10/16 13:54:58, -0.4249, -0.0535,  0.0073,  0.0407, -0.0277,  1.8136
2023/10/16 13:54:58, -0.4251, -0.0535,  0.0073,  0.0406, -0.0274,  1.8130
2023/10/16 13:54:58, -0.4253, -0.0536,  0.0072,  0.0410, -0.0277,  1.8135
2023/10/16 13:54:58, -0.4251, -0.0535,  0.0073,  0.0406, -0.0276,  1.8133
2023/10/16 13:54:58, -0.4253, -0.0536,  0.0072,  0.0406, -0.0277,  1.8133
2023/10/16 13:54:58, -0.4251, -0.0535,  0.0073,  0.0404, -0.0276,  1.8132
2023/10/16 13:54:58, -0.4252, -0.0536,  0.0072,  0.0406, -0.0277,  1.8134
2023/10/16 13:54:59, -0.4252, -0.0535,  0.0066,  0.0257, -0.0384,  1.8129
2023/10/16 13:54:59, -0.4251, -0.0535,  0.0073,  0.0405, -0.0279,  1.8135
2023/10/16 13:54:59, -0.4252, -0.0536,  0.0072,  0.0405, -0.0280,  1.8131
2023/10/16 13:54:59, -0.4250, -0.0535,  0.0073,  0.0404, -0.0279,  1.8131
2023/10/16 13:54:59, -0.4253, -0.0536,  0.0072,  0.0407, -0.0277,  1.8130
2023/10/16 13:54:59, -0.4253, -0.0536,  0.0072,  0.0407, -0.0277,  1.8130
